,items_count,user_id,price
21408,94,76561198066150165,1259.22
21409,2,76561198066150781,0.0
21410,114,76561198066151913,1012.42
21411,47,76561198066154838,215.85
21412,5,76561198066155630,39.98
21413,68,76561198066160162,823.54
21414,24,76561198066163388,219.91
21415,9,76561198066169804,84.95
21416,8,76561198066170298,34.97
21417,30,76561198066173130,294.85
21418,1,76561198066174616,0.0
21419,7,76561198066176653,0.0
21420,142,76561198066178108,1818.83
21421,5,76561198066182208,54.980000000000004
21422,3,76561198066183152,26.98
21423,57,76561198066185088,419.75
21424,94,76561198066185335,1015.36
21425,1,76561198066187352,0.0
21426,31,76561198066188732,394.79999999999995
21427,3,76561198066189707,0.0
21428,69,76561198066189878,894.5
21429,25,76561198066191453,197.88
21430,9,76561198066191692,174.93
21431,42,76561198066197129,212.86
21432,13,76561198066197413,64.96
21433,7,76561198066201279,54.97
21434,12,76561198066202731,122.94
21435,73,76561198066203399,700.64
21436,357,76561198066205221,3335.9
21437,53,76561198066206341,239.85
21438,24,76561198066208677,104.92
21439,16,76561198066209863,209.89
21440,102,76561198066214102,101.91
21441,3,76561198066215607,19.99
21442,134,76561198066215699,1545.87
21443,2,76561198066220020,0.0
21444,7,76561198066221404,69.96
21445,43,76561198066222034,288.78
21446,42,76561198066223353,512.68
21447,30,76561198066226262,424.8
21448,124,76561198066226356,1581.2
21449,2,76561198066227810,0.0
21450,26,76561198066228694,275.84
21451,41,76561198066229728,502.72
21452,48,76561198066232711,657.62
21453,163,76561198066232867,1865.76
21454,1,76561198066233046,0.0
21455,12,76561198066233690,104.97
21456,33,76561198066234473,0.0
21457,41,76561198066235422,504.75
21458,1,76561198066237911,0.0
21459,6,76561198066238622,34.98
21460,2,76561198066239528,24.98
21461,47,76561198066241218,569.76
21462,11,76561198066243952,125.94999999999999
21463,72,76561198066244156,534.61
21464,4,76561198066245854,49.97
21465,3,76561198066246434,29.979999999999997
21466,28,76561198066246842,333.78
21467,81,76561198066247086,847.43
21468,12,76561198066247760,76.94
21469,8,76561198066250799,0.0
21470,8,76561198066251708,14.99
21471,1,76561198066252644,0.0
21472,6,76561198066252872,69.97
21473,48,76561198066253111,415.74
21474,99,76561198066254284,1130.3899999999999
21475,6,76561198066254426,39.98
21476,46,76561198066255046,420.72999999999996
21477,1,76561198066255777,0.0
21478,2,76561198066258677,19.99
21479,76,76561198066261069,1103.46
21480,7,76561198066261945,19.98
21481,49,76561198066262799,542.68
21482,6,76561198066263980,29.979999999999997
21483,13,76561198066264467,154.9
21484,204,76561198066266129,2318.36
21485,6,76561198066266742,0.0
21486,91,76561198066267424,1265.24
21487,3,76561198066267756,64.97
21488,41,76561198066268943,374.85
21489,4,76561198066269210,19.98
21490,3,76561198066269300,39.98
21491,2,76561198066269377,39.98
21492,3,76561198066269382,0.0
21493,211,76561198066272265,2940.38
21494,27,76561198066272393,143.91
21495,15,76561198066272407,84.93
21496,2,76561198066273069,19.99
21497,11,76561198066273317,154.93
21498,34,76561198066274067,407.74
21499,202,76561198066274616,2140.82
21500,12,76561198066277854,159.94
21501,2,76561198066278509,9.99
21502,19,76561198066279611,0.0
21503,329,76561198066279729,3231.5499999999997
21504,36,76561198066280435,351.82
21505,7,76561198066285369,79.96
21506,2,76561198066286867,19.99
21507,51,76561198066287605,410.62
21508,45,76561198066290766,495.77
21509,48,76561198066291680,290.76
21510,2,76561198066292361,19.99
21511,183,76561198066292866,1664.54
21512,1,76561198066294848,19.99
21513,91,76561198066295384,560.0899999999999
21514,49,76561198066298281,695.6
21515,199,76561198066299320,2042.77
21516,76,76561198066301097,256.78999999999996
21517,156,76561198066301304,1763.11
21518,21,76561198066301885,274.85
21519,24,76561198066302066,89.93
21520,55,76561198066302125,488.64
21521,34,76561198066303619,324.75
21522,4,76561198066303680,19.99
21523,52,76561198066304859,411.77
21524,4,76561198066305187,29.97
21525,25,76561198066305975,194.88
21526,88,76561198066306064,768.45
21527,2,76561198066308613,39.98
21528,150,76561198066312344,1996.9199999999998
21529,50,76561198066313068,434.82
21530,75,76561198066314174,750.55
21531,6,76561198066315526,69.95
21532,46,76561198066315878,515.72
21533,3,76561198066316646,42.980000000000004
21534,23,76561198066319085,184.87
21535,10,76561198066320281,64.94
21536,110,76561198066320895,435.73
21537,52,76561198066321552,463.76
21538,58,76561198066322710,522.64
21539,1,76561198066326504,0.0
21540,6,76561198066329954,84.94999999999999
21541,10,76561198066331702,85.92
21542,34,76561198066332335,284.85
21543,4,76561198066332386,14.99
21544,7,76561198066332975,47.96
21545,78,76561198066333049,380.69
21546,101,76561198066334301,1295.33
21547,1,76561198066334857,0.0
21548,3,76561198066339741,44.97
21549,10,76561198066340639,80.91
21550,38,76561198066340851,430.76
21551,24,76561198066341475,295.81
21552,56,76561198066341894,722.6
21553,23,76561198066342635,24.99
21554,50,76561198066348888,569.69
21555,2,76561198066354414,0.0
21556,13,76561198066357246,85.94999999999999
21557,8,76561198066358751,0.0
21558,7,76561198066359494,19.99
21559,5,76561198066360608,0.0
21560,105,76561198066361178,1338.34
21561,17,76561198066362226,230.87
21562,128,76561198066363324,1142.1599999999999
21563,81,76561198066363708,859.4399999999999
21564,2,76561198066364129,14.99
21565,55,76561198066364814,422.66999999999996
21566,20,76561198066366114,234.93
21567,84,76561198066367093,515.66
21568,36,76561198066367536,334.78999999999996
21569,9,76561198066369838,176.92
21570,43,76561198066371009,368.66
21571,288,76561198066371178,2921.7999999999997
21572,1,76561198066371440,9.99
21573,3,76561198066372722,19.99
21574,116,76561198066375266,554.73
21575,118,76561198066375702,1623.52
21576,68,76561198066377074,576.43
21577,186,76561198066379750,2322.52
21578,52,76561198066379948,445.7
21579,36,76561198066380534,270.83
21580,24,76561198066381580,259.92
21581,2,76561198066382372,0.0
21582,58,76561198066382376,704.1
21583,7,76561198066382530,59.97
21584,3,76561198066382574,0.0
21585,123,76561198066386193,689.63
21586,10,76561198066388109,160.91
21587,5,76561198066389433,79.98
21588,41,76561198066391503,529.74
21589,25,76561198066396412,205.84
21590,58,76561198066396517,66.77
21591,42,76561198066396969,183.84
21592,14,76561198066397865,154.91
21593,10,76561198066398313,49.92
21594,2,76561198066398865,0.0
21595,12,76561198066400628,19.98
21596,59,76561198066401678,344.74
21597,9,76561198066401961,34.98
21598,8,76561198066403469,149.96
21599,15,76561198066404113,84.97
21600,28,76561198066404251,290.81
21601,30,76561198066405907,49.96
21602,24,76561198066410495,250.38
21603,15,76561198066413831,92.94
21604,45,76561198066416240,278.81
21605,2,76561198066416970,0.0
21606,2,76561198066418103,0.0
21607,1,76561198066423960,9.99
21608,10,76561198066425070,0.0
21609,23,76561198066430834,163.88
21610,86,76561198066430854,863.56
21611,11,76561198066431585,89.97999999999999
21612,3,76561198066432832,0.0
21613,13,76561198066437347,39.97
21614,22,76561198066437737,264.86
21615,21,76561198066438041,249.87
21616,3,76561198066439308,19.99
21617,5,76561198066440363,0.0
21618,113,76561198066440524,1020.24
21619,46,76561198066440534,352.68
21620,31,76561198066440678,343.74
21621,54,76561198066441288,471.76
21622,1,76561198066443888,14.99
21623,26,76561198066445452,534.79
21624,5,76561198066445848,14.99
21625,7,76561198066446322,45.96
21626,35,76561198066447796,45.96
21627,73,76561198066448654,309.82
21628,50,76561198066450058,111.9
21629,6,76561198066450369,44.96
21630,45,76561198066450658,654.71
21631,148,76561198066452898,1899.07
21632,4,76561198066453606,24.97
21633,19,76561198066454035,19.99
21634,92,76561198066455652,1228.35
21635,22,76561198066455935,149.92
21636,31,76561198066458593,367.78000000000003
21637,11,76561198066458827,177.95000000000002
21638,53,76561198066459223,258.77
21639,3,76561198066462181,19.99
21640,1,76561198066463390,0.0
21641,1,76561198066465067,9.99
21642,33,76561198066465073,203.34
21643,38,76561198066465411,101.91
21644,2,76561198066465600,14.99
21645,56,76561198066467349,732.56
21646,115,76561198066468003,1418.25
21647,3,76561198066470739,29.979999999999997
21648,35,76561198066474321,442.81
21649,57,76561198066475109,625.65
21650,10,76561198066476085,19.99
21651,3,76561198066476297,19.98
21652,8,76561198066479753,109.96
21653,41,76561198066481907,429.75
21654,2,76561198066482874,0.0
21655,25,76561198066483809,314.82
21656,21,76561198066485990,134.91
21657,230,76561198066488158,1477.23
21658,1,76561198066489770,0.0
21659,16,76561198066490219,68.94
21660,16,76561198066494691,204.93
21661,104,76561198066497518,1000.3299999999999
21662,60,76561198066500128,698.6
21663,66,76561198066500822,1027.44
21664,81,76561198066501523,924.48
21665,14,76561198066504668,110.95
21666,8,76561198066504784,9.99
21667,29,76561198066505187,400.79
21668,7,76561198066506706,49.98
21669,322,76561198066506757,4444.81
21670,164,76561198066506850,1175.4
21671,117,76561198066511757,1499.21
21672,5,76561198066512672,0.0
21673,10,76561198066513076,74.94
21674,17,76561198066513402,134.93
21675,122,76561198066515292,1175.05
21676,45,76561198066515494,1327.4
21677,30,76561198066516574,414.73
21678,51,76561198066516923,250.81
21679,69,76561198066518494,880.45
21680,6,76561198066518975,39.97
21681,1,76561198066519378,14.99
21682,1,76561198066521061,9.99
21683,175,76561198066521422,2275.64
21684,27,76561198066521529,281.85
21685,28,76561198066521732,459.8
21686,92,76561198066523573,544.7
21687,23,76561198066523721,374.84000000000003
21688,92,76561198066524682,1210.31
21689,138,76561198066525274,989.4499999999999
21690,150,76561198066525970,2132.9
21691,54,76561198066527039,377.78999999999996
21692,5,76561198066527120,41.96
21693,20,76561198066527501,46.97
21694,39,76561198066528445,255.8
21695,66,76561198066529457,567.65
21696,20,76561198066531237,156.88
21697,45,76561198066532119,279.88
21698,19,76561198066533707,128.87
21699,1,76561198066535969,0.0
21700,20,76561198066537059,244.87
21701,31,76561198066541306,529.76
21702,72,76561198066544547,468.71
21703,2,76561198066549984,44.98
21704,10,76561198066551255,99.93
21705,231,76561198066554218,2457.29
21706,36,76561198066555200,385.76
21707,2,76561198066558924,0.0
21708,22,76561198066560247,229.85
21709,160,76561198066562072,351.71999999999997
21710,21,76561198066562968,116.9
21711,18,76561198066563441,64.95
21712,15,76561198066563897,79.94
21713,63,76561198066564122,582.68
21714,99,76561198066565650,1217.24
21715,8,76561198066565736,0.0
21716,21,76561198066565810,0.0
21717,79,76561198066566937,752.49
21718,3,76561198066569299,31.979999999999997
21719,1,76561198066570552,0.0
21720,77,76561198066571920,1275.31
21721,44,76561198066572102,542.67
21722,28,76561198066573168,377.81
21723,5,76561198066575229,49.96
21724,13,76561198066576844,162.88
21725,18,76561198066576878,39.96
21726,1,76561198066577919,0.0
21727,84,76561198066578003,644.54
21728,39,76561198066578038,561.75
21729,21,76561198066578068,89.93
21730,89,76561198066578269,896.41
21731,15,76561198066579895,79.94
21732,20,76561198066580442,211.84
21733,14,76561198066581187,89.94
21734,57,76561198066581358,329.74
21735,76,76561198066582571,641.64
21736,5,76561198066583826,24.98
21737,52,76561198066584076,538.74
21738,6,76561198066584515,14.99
21739,65,76561198066585162,706.0699999999999
21740,29,76561198066586812,341.78999999999996
21741,71,76561198066586877,621.64
21742,115,76561198066588605,678.64
21743,2,76561198066589999,0.0
21744,2,76561198066590660,4.99
21745,94,76561198066592643,1080.3899999999999
21746,1,76561198066592795,4.99
21747,34,76561198066593375,215.85999999999999
21748,49,76561198066594031,345.71
21749,70,76561198066595883,1000.54
21750,2,76561198066596472,39.98
21751,2,76561198066597519,19.99
21752,3,76561198066602143,19.98
21753,9,76561198066602241,44.97
21754,12,76561198066602491,127.91
21755,25,76561198066602718,137.9
21756,118,76561198066603745,815.56
21757,85,76561198066605030,920.33
21758,7,76561198066607299,69.96
21759,87,76561198066611105,623.61
21760,16,76561198066612036,164.92
21761,21,76561198066618304,34.98
21762,37,76561198066618662,447.68999999999994
21763,104,76561198066621462,898.44
21764,12,76561198066622193,95.9
21765,85,76561198066622733,767.52
21766,132,76561198066625197,1758.8999999999999
21767,14,76561198066629178,79.94
21768,14,76561198066629598,172.92
21769,45,76561198066630826,442.76
21770,17,76561198066631198,149.91
21771,91,76561198066632440,454.65
21772,2,76561198066634948,0.0
21773,2,76561198066635684,19.99
21774,5,76561198066636005,19.98
21775,153,76561198066636734,998.29
21776,32,76561198066638174,331.79
21777,46,76561198066639517,569.6899999999999
21778,149,76561198066639843,1719.96
21779,62,76561198066641878,1121.46
21780,13,76561198066642090,310.83
21781,17,76561198066642516,198.89
21782,1,76561198066643622,29.99
21783,8,76561198066646081,104.97
21784,25,76561198066646516,319.84
21785,35,76561198066651573,29.98
21786,68,76561198066651883,307.82
21787,5,76561198066652338,54.97
21788,75,76561198066653567,1201.4199999999998
21789,25,76561198066654352,334.82
21790,36,76561198066656517,74.95
21791,15,76561198066657021,14.98
21792,124,76561198066657942,1878.66
21793,1,76561198066658417,0.0
21794,55,76561198066658882,788.58
21795,83,76561198066659574,399.65
21796,94,76561198066662465,1332.29
21797,4,76561198066663945,19.99
21798,139,76561198066664591,780.6
21799,1,76561198066665365,0.0
21800,16,76561198066666059,179.9
21801,19,76561198066666695,154.9
21802,107,76561198066668960,985.36
21803,102,76561198066669759,925.47
21804,99,76561198066674501,733.56
21805,173,76561198066675343,2260.6
21806,5,76561198066675582,69.96
21807,14,76561198066675809,60.980000000000004
21808,32,76561198066676419,179.92000000000002
21809,52,76561198066676657,518.72
21810,3,76561198066676897,24.98
21811,34,76561198066677472,261.84
21812,2,76561198066679645,9.99
21813,26,76561198066681595,352.83
21814,8,76561198066683220,190.89
21815,3,76561198066684294,29.979999999999997
21816,25,76561198066685236,254.85
21817,17,76561198066685404,54.96
21818,66,76561198066689974,748.49
21819,23,76561198066693819,91.85000000000001
21820,22,76561198066695063,185.89
21821,109,76561198066696305,950.3199999999999
21822,51,76561198066698645,460.75
21823,91,76561198066699330,1180.43
21824,48,76561198066701973,489.8
21825,35,76561198066704836,204.87
21826,3,76561198066705452,29.98
21827,85,76561198066706194,886.54
21828,121,76561198066707402,1181.1
21829,8,76561198066709112,59.97
21830,10,76561198066709132,134.93
21831,117,76561198066710270,1802.05
21832,26,76561198066710908,114.92
21833,43,76561198066714184,357.8
21834,60,76561198066714498,432.73
21835,4,76561198066717154,0.0
21836,20,76561198066717699,159.91
21837,10,76561198066717816,64.95
21838,12,76561198066718444,37.96
21839,5,76561198066719219,19.98
21840,9,76561198066719678,79.92999999999999
21841,56,76561198066722009,385.69
21842,11,76561198066722139,109.95
21843,60,76561198066722478,505.64
21844,91,76561198066725306,1254.16
21845,8,76561198066725329,104.94
21846,32,76561198066725901,438.74
21847,27,76561198066727475,49.96
21848,44,76561198066727780,396.68
21849,8,76561198066727890,60.93
21850,128,76561198066728279,1698.99
21851,38,76561198066730781,306.85
21852,1,76561198066733607,0.0
21853,6,76561198066734286,59.96
21854,108,76561198066734993,1249.22
21855,1,76561198066738250,9.99
21856,3,76561198066739045,29.979999999999997
21857,46,76561198066739743,149.9
21858,39,76561198066739818,308.78
21859,4,76561198066740731,69.98
21860,15,76561198066741350,9.99
21861,74,76561198066742126,787.6899999999999
21862,1,76561198066747107,9.99
21863,1,76561198066747703,0.0
21864,19,76561198066747962,134.93
21865,3,76561198066750687,54.97
21866,11,76561198066759786,79.94999999999999
21867,102,76561198066760486,993.47
21868,50,76561198066763767,166.87
21869,16,76561198066763904,150.87
21870,2,76561198066767338,9.99
21871,1,76561198066767984,19.99
21872,1,76561198066768552,0.0
21873,20,76561198066769207,134.94
21874,5,76561198066775348,14.99
21875,42,76561198066776523,502.72
21876,148,76561198066776743,1675.04
21877,5,76561198066777958,54.97
21878,43,76561198066778529,124.92999999999999
21879,285,76561198066778792,4132.08
21880,205,76561198066779565,2066.7
21881,14,76561198066782768,29.98
21882,21,76561198066782826,271.84
21883,7,76561198066783029,39.99
21884,2,76561198066783139,0.0
21885,13,76561198066783147,144.91
21886,38,76561198066783204,40.94
21887,41,76561198066784792,457.74
21888,29,76561198066789278,485.82
21889,1,76561198066791505,0.0
21890,5,76561198066792533,29.97
21891,8,76561198066792671,44.97
21892,19,76561198066794851,188.89999999999998
21893,26,76561198066797772,134.92
21894,230,76561198066797881,1985.66
21895,9,76561198066802333,65.93
21896,36,76561198066804829,405.76
21897,1,76561198066805116,9.99
21898,7,76561198066805291,24.98
21899,34,76561198066807290,225.31
21900,36,76561198066808957,398.79999999999995
21901,12,76561198066810706,0.0
21902,32,76561198066813265,256.85
21903,2,76561198066815431,9.99
21904,53,76561198066815460,331.75
21905,46,76561198066815622,384.77
21906,1,76561198066820029,0.0
21907,3,76561198066821474,29.98
21908,3,76561198066822386,0.0
21909,89,76561198066825426,412.7
21910,11,76561198066825724,122.9
21911,32,76561198066825899,310.81
21912,46,76561198066827013,182.88
21913,6,76561198066827606,14.99
21914,5,76561198066827794,0.0
21915,15,76561198066828326,192.92000000000002
21916,1,76561198066831521,9.99
21917,3,76561198066833845,19.99
21918,63,76561198066834068,714.5699999999999
21919,12,76561198066834342,99.94
21920,4,76561198066834903,0.0
21921,42,76561198066834978,180.9
21922,112,76561198066835162,1051.52
21923,6,76561198066835491,14.99
21924,20,76561198066835730,134.91
21925,114,76561198066835775,1435.1299999999999
21926,1,76561198066837433,0.0
21927,2,76561198066837681,39.98
21928,54,76561198066838524,1118.49
21929,33,76561198066838859,139.94
21930,2,76561198066839540,34.98
21931,7,76561198066840831,79.96
21932,33,76561198066841990,394.76
21933,16,76561198066842217,184.89999999999998
21934,151,76561198066842598,1676.17
21935,120,76561198066843546,148.89000000000001
21936,7,76561198066843600,24.98
21937,191,76561198066844307,2471.75
21938,4,76561198066844380,79.97
21939,32,76561198066844543,308.82
21940,82,76561198066846892,952.45
21941,4,76561198066850824,24.98
21942,3,76561198066851451,42.97
21943,15,76561198066851794,209.88
21944,50,76561198066855591,674.6
21945,49,76561198066855919,580.6899999999999
21946,12,76561198066856863,44.97
21947,19,76561198066860165,169.85
21948,1,76561198066863911,4.99
21949,1,76561198066865611,0.0
21950,55,76561198066867520,545.66
21951,3,76561198066870265,19.99
21952,36,76561198066872262,557.75
21953,2,76561198066873115,14.99
21954,46,76561198066873203,474.74
21955,5,76561198066873790,66.95
21956,83,76561198066876703,404.68
21957,56,76561198066879288,264.86
21958,303,76561198066881691,2097.96
21959,1,76561198066882828,0.0
21960,3,76561198066884083,49.98
21961,17,76561198066884870,224.9
21962,22,76561198066885306,129.92
21963,17,76561198066886983,164.91
21964,5,76561198066887366,29.979999999999997
21965,1,76561198066887480,19.99
21966,48,76561198066889774,483.68
21967,62,76561198066891354,722.56
21968,375,76561198066893700,5233.75
21969,56,76561198066893987,562.64
21970,5,76561198066894035,89.95
21971,92,76561198066894960,863.48
21972,3,76561198066895282,14.99
21973,13,76561198066896930,0.0
21974,51,76561198066899661,643.53
21975,46,76561198066899978,321.79
21976,86,76561198066900801,1040.51
21977,12,76561198066901506,34.98
21978,17,76561198066902249,144.92
21979,1,76561198066903046,0.0
21980,4,76561198066903977,49.97
21981,9,76561198066905572,184.94
21982,108,76561198066905703,988.3
21983,75,76561198066905830,511.62
21984,28,76561198066906451,153.73
21985,18,76561198066906695,24.98
21986,39,76561198066907802,248.86
21987,10,76561198066908262,219.88
21988,25,76561198066908649,440.83
21989,84,76561198066908782,539.71
21990,55,76561198066911129,355.8
21991,31,76561198066911578,247.82999999999998
21992,85,76561198066912747,1531.31
21993,154,76561198066914456,2152.81
21994,84,76561198066916378,864.49
21995,49,76561198066916411,194.88
21996,76,76561198066917513,837.34
21997,50,76561198066917805,316.85
21998,10,76561198066918196,0.0
21999,80,76561198066919836,957.37
22000,11,76561198066920208,64.97
22001,4,76561198066920357,160.91
22002,30,76561198066920512,109.94
22003,25,76561198066921082,329.81
22004,6,76561198066921536,79.95
22005,9,76561198066923902,44.97
22006,79,76561198066925868,901.38
22007,1,76561198066926371,0.0
22008,29,76561198066927691,262.77
22009,9,76561198066929991,99.94
22010,155,76561198066930096,1415.49
22011,26,76561198066931816,384.84
22012,33,76561198066932919,313.81
22013,10,76561198066935199,49.97
22014,66,76561198066936086,316.87
22015,6,76561198066939198,54.97
22016,36,76561198066939949,444.8
22017,9,76561198066940618,0.0
22018,75,76561198066942200,686.51
22019,17,76561198066944813,119.93
22020,15,76561198066948279,227.88
22021,20,76561198066948973,179.91
22022,76,76561198066949312,1169.28
22023,4,76561198066950280,9.98
22024,89,76561198066955730,528.62
22025,58,76561198066957972,430.78000000000003
22026,112,76561198066958038,1842.19
22027,7,76561198066958160,114.94
22028,99,76561198066958950,681.55
22029,54,76561198066959946,517.62
22030,1,76561198066960158,0.0
22031,15,76561198066960690,109.94
22032,3,76561198066960969,14.98
22033,38,76561198066961032,384.86
22034,18,76561198066961576,139.91
22035,24,76561198066961751,280.82
22036,37,76561198066962088,417.71
22037,67,76561198066962551,703.54
22038,20,76561198066964172,369.88
22039,6,76561198066966887,64.96
22040,64,76561198066968394,98.88
22041,17,76561198066968708,346.86
22042,61,76561198066969270,590.5699999999999
22043,255,76561198066969630,3194.02
22044,219,76561198066972644,2840.33
22045,1,76561198066973091,14.99
22046,1,76561198066973525,0.0
22047,46,76561198066974978,460.67
22048,98,76561198066976132,650.45
22049,56,76561198066976180,636.66
22050,146,76561198066976901,1979.78
22051,47,76561198066977091,344.84
22052,1,76561198066980479,9.99
22053,15,76561198066980794,59.96
22054,39,76561198066983120,473.74
22055,107,76561198066983571,1164.24
22056,7,76561198066983648,69.95
22057,10,76561198066984492,79.97
22058,72,76561198066985093,1130.43
22059,23,76561198066985789,299.88
22060,53,76561198066986171,677.59
22061,13,76561198066986281,49.97
22062,339,76561198066988024,4285.16
22063,11,76561198066991903,79.96
22064,53,76561198066992329,642.56
22065,98,76561198066992387,1539.31
22066,11,76561198066992570,214.9
22067,28,76561198066995276,264.88
22068,15,76561198067001340,280.84999999999997
22069,3,76561198067003051,14.99
22070,42,76561198067003552,230.74
22071,38,76561198067006291,315.78
22072,77,76561198067007251,711.53
22073,25,76561198067009671,454.78
22074,1,76561198067010207,0.0
22075,74,76561198067011824,534.67
22076,1,76561198067013218,9.99
22077,97,76561198067014336,1312.28
22078,133,76561198067016776,1437.47
22079,14,76561198067018810,108.94
22080,10,76561198067019468,134.95
22081,146,76561198067019784,1249.03
22082,44,76561198067021476,651.67
22083,3,76561198067025155,14.99
22084,106,76561198067029228,949.54
22085,2,76561198067029471,19.99
22086,42,76561198067029795,295.8
22087,1,76561198067029799,19.99
22088,9,76561198067030123,114.92
22089,51,76561198067030650,673.61
22090,30,76561198067033117,385.78
22091,7,76561198067034890,19.98
22092,19,76561198067036991,160.91
22093,3,76561198067037780,19.99
22094,3,76561198067040804,0.0
22095,95,76561198067041051,612.55
22096,2,76561198067042309,14.99
22097,3,76561198067043307,59.99
22098,109,76561198067044085,809.45
22099,9,76561198067044556,82.94
22100,63,76561198067045126,593.64
22101,7,76561198067045805,99.93
22102,33,76561198067052749,734.72
22103,150,76561198067053329,1487.02
22104,52,76561198067054643,556.72
22105,38,76561198067057443,457.77
22106,32,76561198067057459,389.78
22107,1,76561198067057709,0.0
22108,64,76561198067061380,203.74
22109,93,76561198067062639,1108.33
22110,99,76561198067064764,452.75
22111,22,76561198067066477,199.85
22112,53,76561198067068112,176.87
22113,23,76561198067069352,234.89
22114,19,76561198067069529,334.83
22115,21,76561198067069534,189.9
22116,310,76561198067070151,2057.37
22117,30,76561198067071460,187.85
22118,14,76561198067072026,100.91
22119,148,76561198067072616,1916.9199999999998
22120,53,76561198067074635,473.74
22121,1,76561198067077093,19.99
22122,5,76561198067077193,34.99
22123,37,76561198067079596,124.9
22124,27,76561198067080819,123.89
22125,34,76561198067081484,274.84
22126,7,76561198067084048,59.97
22127,11,76561198067085597,53.95
22128,4,76561198067086489,19.97
22129,62,76561198067087117,143.89
22130,212,76561198067088650,2315.32
22131,74,76561198067089842,876.4399999999999
22132,48,76561198067090094,773.66
22133,135,76561198067092727,738.49
22134,97,76561198067096180,1273.18
22135,169,76561198067097189,1198.18
22136,14,76561198067097287,139.89
22137,55,76561198067097666,526.58
22138,27,76561198067098292,66.94
22139,6,76561198067100842,59.95
22140,27,76561198067100865,170.9
22141,59,76561198067101173,646.6
22142,35,76561198067103664,308.77
22143,22,76561198067106708,294.87
22144,197,76561198067106876,2004.97
22145,57,76561198067108494,894.55
22146,1,76561198067109864,0.0
22147,2,76561198067110527,0.0
22148,1,76561198067110689,9.99
22149,2,76561198067117953,39.99
22150,94,76561198067118096,1415.25
22151,49,76561198067118517,437.84000000000003
22152,41,76561198067119402,290.79
22153,2,76561198067119489,9.99
22154,1,76561198067121201,0.0
22155,2,76561198067122805,19.99
22156,5,76561198067122885,20.97
22157,10,76561198067123131,39.97
22158,26,76561198067123137,284.86
22159,40,76561198067123813,285.74
22160,48,76561198067123853,661.61
22161,111,76561198067124717,1561.28
22162,19,76561198067126377,229.84
22163,6,76561198067127217,64.96000000000001
22164,81,76561198067127485,723.56
22165,9,76561198067127514,49.97
22166,86,76561198067127934,848.55
22167,27,76561198067128005,54.97
22168,32,76561198067128641,130.9
22169,51,76561198067129181,450.71999999999997
22170,15,76561198067129866,0.0
22171,14,76561198067130377,124.92
22172,87,76561198067136187,628.61
22173,20,76561198067136777,78.92999999999999
22174,207,76561198067137136,2637.49
22175,29,76561198067138505,335.81
22176,126,76561198067141539,1067.11
22177,87,76561198067142133,1138.25
22178,7,76561198067143693,24.98
22179,2,76561198067145269,29.979999999999997
22180,3,76561198067145969,0.0
22181,2,76561198067146126,19.99
22182,7,76561198067148566,0.0
22183,39,76561198067150008,489.74
22184,105,76561198067150343,567.77
22185,8,76561198067156205,29.979999999999997
22186,10,76561198067156318,0.0
22187,11,76561198067158190,159.92
22188,52,76561198067158459,596.62
22189,24,76561198067158516,284.86
22190,40,76561198067161332,464.79
22191,2,76561198067165897,14.99
22192,155,76561198067166551,2440.66
22193,9,76561198067168073,0.0
22194,1,76561198067168396,0.0
22195,8,76561198067168420,109.94
22196,23,76561198067169198,281.81
22197,141,76561198067170568,1227.04
22198,1,76561198067170593,0.0
22199,142,76561198067170839,2285.88
22200,12,76561198067170849,92.93
22201,104,76561198067171086,1055.36
22202,45,76561198067171250,270.88
22203,30,76561198067171826,299.88
22204,24,76561198067174900,154.85999999999999
22205,61,76561198067175308,615.02
22206,12,76561198067176208,209.93
22207,204,76561198067176761,1853.43
22208,243,76561198067182014,3133.15
22209,34,76561198067182696,279.85
22210,29,76561198067182841,70.94
22211,16,76561198067184302,203.85
22212,62,76561198067186738,339.76
22213,34,76561198067188826,325.72
22214,194,76561198067191564,1706.8899999999999
22215,55,76561198067191655,598.71
22216,37,76561198067193512,566.68
22217,102,76561198067193543,406.67
22218,37,76561198067193698,209.84
22219,1,76561198067194210,9.99
22220,12,76561198067194776,167.92
22221,13,76561198067194883,0.0
22222,1,76561198067196502,19.99
22223,4,76561198067198665,29.97
22224,24,76561198067200141,204.85999999999999
22225,27,76561198067200711,231.84
22226,47,76561198067200849,220.86
22227,33,76561198067202529,112.92
22228,5,76561198067208943,44.96
22229,35,76561198067209151,79.93
22230,47,76561198067209605,34.98
22231,3,76561198067213097,24.98
22232,328,76561198067214601,3509.45
22233,23,76561198067215053,249.92000000000002
22234,4,76561198067215693,34.97
22235,58,76561198067217131,596.54
22236,34,76561198067217849,154.85
22237,39,76561198067219623,236.87
22238,1,76561198067220885,14.99
22239,2,76561198067222641,0.0
22240,20,76561198067225655,329.84000000000003
22241,141,76561198067225947,1801.94
22242,39,76561198067228224,300.74
22243,140,76561198067229346,1420.25
22244,19,76561198067230276,44.96
22245,48,76561198067232057,775.65
22246,6,76561198067233636,69.97
22247,8,76561198067234675,89.93
22248,145,76561198067237953,926.31
22249,19,76561198067240911,199.88
22250,28,76561198067241455,250.83999999999997
22251,8,76561198067242970,129.93
22252,128,76561198067243010,911.58
22253,4,76561198067243186,34.98
22254,86,76561198067244350,848.31
22255,9,76561198067251012,24.98
22256,12,76561198067251322,179.93
